Area,YearBin,gdp-2_pop2,gdp-2_pop0,gdp0_pop2,gdp0_pop0,gdp2_pop2,gdp2_pop0
Bulgaria,1980,104.81188557912633,104.81188557912633,104.81188557912633,104.81188557912633,104.81188557912633,104.81188557912633
Bulgaria,1985,104.1466479414591,104.1466479414591,104.1466479414591,104.1466479414591,104.1466479414591,104.1466479414591
Bulgaria,1990,55.392120629758296,55.392120629758296,55.392120629758296,55.392120629758296,55.392120629758296,55.392120629758296
Bulgaria,1995,52.0474536181536,52.0474536181536,52.0474536181536,52.0474536181536,52.0474536181536,52.0474536181536
Bulgaria,2000,48.702786606548905,48.702786606548905,48.702786606548905,48.702786606548905,48.702786606548905,48.702786606548905
Bulgaria,2005,45.842264764579795,45.842264764579795,45.842264764579795,45.842264764579795,45.842264764579795,45.842264764579795
Bulgaria,2010,42.242589991869316,42.242589991869316,42.242589991869316,42.242589991869316,42.242589991869316,42.242589991869316
Bulgaria,2015,41.60691847143174,41.60691847143174,41.60691847143174,41.60691847143174,41.60691847143174,41.60691847143174
Bulgaria,2020,45.56868850204445,53.94486865355908,45.56868850204445,53.94486865355908,45.10868899481307,54.2513707355065
Bulgaria,2025,45.22869145083443,53.94486865355908,44.95692955663187,54.2513707355065,44.95692955663187,54.2513707355065
Bulgaria,2030,46.198859003897994,59.40351304708409,46.505361085845415,59.40351304708409,46.545963956664856,59.990236217885915
Burkina Faso,1980,2.77246653919694,2.77246653919694,2.77246653919694,2.77246653919694,2.77246653919694,2.77246653919694
Burkina Faso,1985,2.77246653919694,2.77246653919694,2.77246653919694,2.77246653919694,2.77246653919694,2.77246653919694
